437.0,spring.flyway.sql-migration-prefix,File name prefix for SQL migrations.,V
438.0,spring.flyway.sql-migration-separator,File name separator for SQL migrations.,__
439.0,spring.flyway.sql-migration-suffixes,File name suffix for SQL migrations.,[.sql]
440.0,spring.flyway.sqlserver.kerberos-login-file,Path to the SQL Server Kerberos login file. Requires Flyway Teams.,
441.0,spring.flyway.stream,Whether to stream SQL migrations when executing them. Requires Flyway Teams.,
442.0,spring.flyway.table,Name of the schema history table that will be used by Flyway.,flyway_schema_history
443.0,spring.flyway.tablespace,Tablespace in which the schema history table is created. Ignored when using a database that does not support tablespaces. Defaults to the default tablespace of the connection used by Flyway.,
444.0,spring.flyway.target,Target version up to which migrations should be considered.,latest
445.0,spring.flyway.url,"JDBC url of the database to migrate. If not set, the primary configured data source is used.",
446.0,spring.flyway.user,Login user of the database to migrate.,
447.0,spring.flyway.validate-migration-naming,Whether to validate migrations and callbacks whose scripts do not obey the correct naming convention.,false
448.0,spring.flyway.validate-on-migrate,Whether to automatically call validate when performing a migration.,true
449.0,spring.liquibase.change-log,Change log configuration path.,classpath:/db/changelog/db.changelog-master.yaml
450.0,spring.liquibase.clear-checksums,"Whether to clear all checksums in the current changelog, so they will be recalculated upon the next update.",false
451.0,spring.liquibase.contexts,Comma-separated list of runtime contexts to use.,
452.0,spring.liquibase.database-change-log-lock-table,Name of table to use for tracking concurrent Liquibase usage.,DATABASECHANGELOGLOCK
453.0,spring.liquibase.database-change-log-table,Name of table to use for tracking change history.,DATABASECHANGELOG
454.0,spring.liquibase.default-schema,Default database schema.,
455.0,spring.liquibase.driver-class-name,Fully qualified name of the JDBC driver. Auto-detected based on the URL by default.,
456.0,spring.liquibase.drop-first,Whether to first drop the database schema.,false
457.0,spring.liquibase.enabled,Whether to enable Liquibase support.,true
458.0,spring.liquibase.label-filter,Comma-separated list of runtime labels to use.,
459.0,spring.liquibase.liquibase-schema,Schema to use for Liquibase objects.,
460.0,spring.liquibase.liquibase-tablespace,Tablespace to use for Liquibase objects.,
461.0,spring.liquibase.parameters.*,Change log parameters.,
462.0,spring.liquibase.password,Login password of the database to migrate.,
463.0,spring.liquibase.rollback-file,File to which rollback SQL is written when an update is performed.,
464.0,spring.liquibase.show-summary,Whether to print a summary of the update operation.,summary
465.0,spring.liquibase.show-summary-output,Where to print a summary of the update operation.,log
466.0,spring.liquibase.tag,"Tag name to use when applying database changes. Can also be used with ""rollbackFile"" to generate a rollback script for all existing changes associated with that tag.",
467.0,spring.liquibase.test-rollback-on-update,Whether rollback should be tested before update is performed.,false
468.0,spring.liquibase.url,"JDBC URL of the database to migrate. If not set, the primary configured data source is used.",
469.0,spring.liquibase.user,Login user of the database to migrate.,
470.0,spring.sql.init.continue-on-error,Whether initialization should continue when an error occurs.,false
471.0,spring.sql.init.data-locations,Locations of the data (DML) scripts to apply to the database.,
472.0,spring.sql.init.encoding,Encoding of the schema and data scripts.,
473.0,spring.sql.init.mode,Mode to apply when determining whether initialization should be performed.,embedded
474.0,spring.sql.init.password,Password of the database to use when applying initialization scripts (if different).,
475.0,spring.sql.init.platform,"Platform to use in the default schema or data script locations, schema-${platform}.sql and data-${platform}.sql.",all
476.0,spring.sql.init.schema-locations,Locations of the schema (DDL) scripts to apply to the database.,
477.0,spring.sql.init.separator,Statement separator in the schema and data scripts.,;
478.0,spring.sql.init.username,Username of the database to use when applying initialization scripts (if different).,
479.0,spring.activemq.broker-url,URL of the ActiveMQ broker. Auto-generated by default.,
480.0,spring.activemq.close-timeout,Time to wait before considering a close complete.,15s
481.0,spring.activemq.non-blocking-redelivery,Whether to stop message delivery before re-delivering messages from a rolled back transaction. This implies that message order is not preserved when this is enabled.,false
482.0,spring.activemq.packages.trust-all,Whether to trust all packages.,
483.0,spring.activemq.packages.trusted,Comma-separated list of specific packages to trust (when not trusting all packages).,
484.0,spring.activemq.password,Login password of the broker.,
485.0,spring.activemq.pool.block-if-full,"Whether to block when a connection is requested and the pool is full. Set it to false to throw a ""JMSException"" instead.",true
486.0,spring.activemq.pool.block-if-full-timeout,Blocking period before throwing an exception if the pool is still full.,-1ms
487.0,spring.activemq.pool.enabled,"Whether a JmsPoolConnectionFactory should be created, instead of a regular ConnectionFactory.",false
488.0,spring.activemq.pool.idle-timeout,Connection idle timeout.,30s
489.0,spring.activemq.pool.max-connections,Maximum number of pooled connections.,1
490.0,spring.activemq.pool.max-sessions-per-connection,Maximum number of pooled sessions per connection in the pool.,500
491.0,spring.activemq.pool.time-between-expiration-check,"Time to sleep between runs of the idle connection eviction thread. When negative, no idle connection eviction thread runs.",-1ms
492.0,spring.activemq.pool.use-anonymous-producers,"Whether to use only one anonymous ""MessageProducer"" instance. Set it to false to create one ""MessageProducer"" every time one is required.",true
493.0,spring.activemq.send-timeout,Time to wait on message sends for a response. Set it to 0 to wait forever.,0ms
494.0,spring.activemq.user,Login user of the broker.,
495.0,spring.artemis.broker-url,Artemis broker url.,tcp://localhost:61616
496.0,spring.artemis.embedded.cluster-password,Cluster password. Randomly generated on startup by default.,
497.0,spring.artemis.embedded.data-directory,Journal file directory. Not necessary if persistence is turned off.,
498.0,spring.artemis.embedded.enabled,Whether to enable embedded mode if the Artemis server APIs are available.,true
499.0,spring.artemis.embedded.persistent,Whether to enable persistent store.,false
500.0,spring.artemis.embedded.queues,Comma-separated list of queues to create on startup.,[]
501.0,spring.artemis.embedded.server-id,"Server ID. By default, an auto-incremented counter is used.",0
502.0,spring.artemis.embedded.topics,Comma-separated list of topics to create on startup.,[]
503.0,spring.artemis.mode,"Artemis deployment mode, auto-detected by default.",
504.0,spring.artemis.password,Login password of the broker.,
505.0,spring.artemis.pool.block-if-full,"Whether to block when a connection is requested and the pool is full. Set it to false to throw a ""JMSException"" instead.",true
506.0,spring.artemis.pool.block-if-full-timeout,Blocking period before throwing an exception if the pool is still full.,-1ms
507.0,spring.artemis.pool.enabled,"Whether a JmsPoolConnectionFactory should be created, instead of a regular ConnectionFactory.",false
508.0,spring.artemis.pool.idle-timeout,Connection idle timeout.,30s
509.0,spring.artemis.pool.max-connections,Maximum number of pooled connections.,1
510.0,spring.artemis.pool.max-sessions-per-connection,Maximum number of pooled sessions per connection in the pool.,500
511.0,spring.artemis.pool.time-between-expiration-check,"Time to sleep between runs of the idle connection eviction thread. When negative, no idle connection eviction thread runs.",-1ms
512.0,spring.artemis.pool.use-anonymous-producers,"Whether to use only one anonymous ""MessageProducer"" instance. Set it to false to create one ""MessageProducer"" every time one is required.",true
513.0,spring.artemis.user,Login user of the broker.,
514.0,spring.batch.jdbc.initialize-schema,Database schema initialization mode.,embedded
515.0,spring.batch.jdbc.isolation-level-for-create,Transaction isolation level to use when creating job meta-data for new jobs.,
516.0,spring.batch.jdbc.platform,Platform to use in initialization scripts if the @@platform@@ placeholder is used. Auto-detected by default.,
517.0,spring.batch.jdbc.schema,Path to the SQL file to use to initialize the database schema.,classpath:org/springframework/batch/core/schema-@@platform@@.sql
518.0,spring.batch.jdbc.table-prefix,Table prefix for all the batch meta-data tables.,
519.0,spring.batch.job.enabled,Execute all Spring Batch jobs in the context on startup.,true
520.0,spring.batch.job.name,Job name to execute on startup. Must be specified if multiple Jobs are found in the context.,
521.0,spring.hazelcast.config,The location of the configuration file to use to initialize Hazelcast.,
522.0,spring.integration.channel.auto-create,Whether to create input channels if necessary.,true
523.0,spring.integration.channel.max-broadcast-subscribers,"Default number of subscribers allowed on, for example, a 'PublishSubscribeChannel'.",
524.0,spring.integration.channel.max-unicast-subscribers,"Default number of subscribers allowed on, for example, a 'DirectChannel'.",
525.0,spring.integration.endpoint.no-auto-startup,A comma-separated list of endpoint bean names patterns that should not be started automatically during application startup.,
526.0,spring.integration.endpoint.read-only-headers,A comma-separated list of message header names that should not be populated into Message instances during a header copying operation.,
527.0,spring.integration.endpoint.throw-exception-on-late-reply,Whether to throw an exception when a reply is not expected anymore by a gateway.,false
528.0,spring.integration.error.ignore-failures,Whether to ignore failures for one or more of the handlers of the global 'errorChannel'.,true
529.0,spring.integration.error.require-subscribers,Whether to not silently ignore messages on the global 'errorChannel' when there are no subscribers.,true
530.0,spring.integration.jdbc.initialize-schema,Database schema initialization mode.,embedded
531.0,spring.integration.jdbc.platform,Platform to use in initialization scripts if the @@platform@@ placeholder is used. Auto-detected by default.,
532.0,spring.integration.jdbc.schema,Path to the SQL file to use to initialize the database schema.,classpath:org/springframework/integration/jdbc/schema-@@platform@@.sql
533.0,spring.integration.management.default-logging-enabled,"Whether Spring Integration components should perform logging in the main message flow. When disabled, such logging will be skipped without checking the logging level. When enabled, such logging is controlled as normal by the logging system's log level configuration.",true
534.0,spring.integration.management.observation-patterns,"Comma-separated list of simple patterns to match against the names of Spring Integration components. When matched, observation instrumentation will be performed for the component. Please refer to the javadoc of the smartMatch method of Spring Integration's PatternMatchUtils for details of the pattern syntax.",
535.0,spring.integration.poller.cron,Cron expression for polling. Mutually exclusive with 'fixedDelay' and 'fixedRate'.,
536.0,spring.integration.poller.fixed-delay,Polling delay period. Mutually exclusive with 'cron' and 'fixedRate'.,
537.0,spring.integration.poller.fixed-rate,Polling rate period. Mutually exclusive with 'fixedDelay' and 'cron'.,
538.0,spring.integration.poller.initial-delay,Polling initial delay. Applied for 'fixedDelay' and 'fixedRate'; ignored for 'cron'.,
539.0,spring.integration.poller.max-messages-per-poll,Maximum number of messages to poll per polling cycle.,
540.0,spring.integration.poller.receive-timeout,How long to wait for messages on poll.,1s
541.0,spring.integration.rsocket.client.host,TCP RSocket server host to connect to.,
542.0,spring.integration.rsocket.client.port,TCP RSocket server port to connect to.,
543.0,spring.integration.rsocket.client.uri,WebSocket RSocket server uri to connect to.,
544.0,spring.integration.rsocket.server.message-mapping-enabled,Whether to handle message mapping for RSocket through Spring Integration.,false
545.0,spring.jms.cache.consumers,Whether to cache message consumers.,false
546.0,spring.jms.cache.enabled,Whether to cache sessions.,true
547.0,spring.jms.cache.producers,Whether to cache message producers.,true
548.0,spring.jms.cache.session-cache-size,Size of the session cache (per JMS Session type).,1
549.0,spring.jms.jndi-name,"Connection factory JNDI name. When set, takes precedence to others connection factory auto-configurations.",
550.0,spring.jms.listener.auto-startup,Start the container automatically on startup.,true
551.0,spring.jms.listener.max-concurrency,Maximum number of concurrent consumers.,
552.0,spring.jms.listener.min-concurrency,Minimum number of concurrent consumers. When max-concurrency is not specified the minimum will also be used as the maximum.,
553.0,spring.jms.listener.receive-timeout,Timeout to use for receive calls. Use -1 for a no-wait receive or 0 for no timeout at all. The latter is only feasible if not running within a transaction manager and is generally discouraged since it prevents clean shutdown.,1s
554.0,spring.jms.listener.session.acknowledge-mode,Acknowledge mode of the listener container.,auto
555.0,spring.jms.listener.session.transacted,Whether the listener container should use transacted JMS sessions. Defaults to false in the presence of a JtaTransactionManager and true otherwise.,
556.0,spring.jms.pub-sub-domain,Whether the default destination type is topic.,false
557.0,spring.jms.template.default-destination,Default destination to use on send and receive operations that do not have a destination parameter.,
558.0,spring.jms.template.delivery-delay,Delivery delay to use for send calls.,
559.0,spring.jms.template.delivery-mode,Delivery mode. Enables QoS (Quality of Service) when set.,
560.0,spring.jms.template.priority,Priority of a message when sending. Enables QoS (Quality of Service) when set.,
561.0,spring.jms.template.qos-enabled,"Whether to enable explicit QoS (Quality of Service) when sending a message. When enabled, the delivery mode, priority and time-to-live properties will be used when sending a message. QoS is automatically enabled when at least one of those settings is customized.",
562.0,spring.jms.template.receive-timeout,Timeout to use for receive calls.,
563.0,spring.jms.template.session.acknowledge-mode,Acknowledge mode used when creating sessions.,auto
564.0,spring.jms.template.session.transacted,Whether to use transacted sessions.,false
565.0,spring.jms.template.time-to-live,Time-to-live of a message when sending. Enables QoS (Quality of Service) when set.,
566.0,spring.kafka.admin.auto-create,"Whether to automatically create topics during context initialization. When set to false, disables automatic topic creation during context initialization.",true
567.0,spring.kafka.admin.client-id,ID to pass to the server when making requests. Used for server-side logging.,
568.0,spring.kafka.admin.close-timeout,Close timeout.,
569.0,spring.kafka.admin.fail-fast,Whether to fail fast if the broker is not available on startup.,false
570.0,spring.kafka.admin.modify-topic-configs,Whether to enable modification of existing topic configuration.,false
571.0,spring.kafka.admin.operation-timeout,Operation timeout.,
572.0,spring.kafka.admin.properties.*,Additional admin-specific properties used to configure the client.,
573.0,spring.kafka.admin.security.protocol,Security protocol used to communicate with brokers.,
574.0,spring.kafka.admin.ssl.bundle,Name of the SSL bundle to use.,
575.0,spring.kafka.admin.ssl.key-password,Password of the private key in either key store key or key store file.,
576.0,spring.kafka.admin.ssl.key-store-certificate-chain,Certificate chain in PEM format with a list of X.509 certificates.,
577.0,spring.kafka.admin.ssl.key-store-key,Private key in PEM format with PKCS#8 keys.,
578.0,spring.kafka.admin.ssl.key-store-location,Location of the key store file.,
579.0,spring.kafka.admin.ssl.key-store-password,Store password for the key store file.,
580.0,spring.kafka.admin.ssl.key-store-type,Type of the key store.,
581.0,spring.kafka.admin.ssl.protocol,SSL protocol to use.,
582.0,spring.kafka.admin.ssl.trust-store-certificates,Trusted certificates in PEM format with X.509 certificates.,
583.0,spring.kafka.admin.ssl.trust-store-location,Location of the trust store file.,
584.0,spring.kafka.admin.ssl.trust-store-password,Store password for the trust store file.,
585.0,spring.kafka.admin.ssl.trust-store-type,Type of the trust store.,
586.0,spring.kafka.bootstrap-servers,Comma-delimited list of host:port pairs to use for establishing the initial connections to the Kafka cluster. Applies to all components unless overridden.,
587.0,spring.kafka.client-id,ID to pass to the server when making requests. Used for server-side logging.,
588.0,spring.kafka.consumer.auto-commit-interval,Frequency with which the consumer offsets are auto-committed to Kafka if 'enable.auto.commit' is set to true.,
589.0,spring.kafka.consumer.auto-offset-reset,What to do when there is no initial offset in Kafka or if the current offset no longer exists on the server.,
590.0,spring.kafka.consumer.bootstrap-servers,"Comma-delimited list of host:port pairs to use for establishing the initial connections to the Kafka cluster. Overrides the global property, for consumers.",
591.0,spring.kafka.consumer.client-id,ID to pass to the server when making requests. Used for server-side logging.,
592.0,spring.kafka.consumer.enable-auto-commit,Whether the consumer's offset is periodically committed in the background.,
593.0,spring.kafka.consumer.fetch-max-wait,"Maximum amount of time the server blocks before answering the fetch request if there isn't sufficient data to immediately satisfy the requirement given by ""fetch-min-size"".",
594.0,spring.kafka.consumer.fetch-min-size,Minimum amount of data the server should return for a fetch request.,
595.0,spring.kafka.consumer.group-id,Unique string that identifies the consumer group to which this consumer belongs.,
596.0,spring.kafka.consumer.heartbeat-interval,Expected time between heartbeats to the consumer coordinator.,
597.0,spring.kafka.consumer.isolation-level,Isolation level for reading messages that have been written transactionally.,read-uncommitted
598.0,spring.kafka.consumer.key-deserializer,Deserializer class for keys.,
599.0,spring.kafka.consumer.max-poll-records,Maximum number of records returned in a single call to poll().,
600.0,spring.kafka.consumer.properties.*,Additional consumer-specific properties used to configure the client.,
601.0,spring.kafka.consumer.security.protocol,Security protocol used to communicate with brokers.,
602.0,spring.kafka.consumer.ssl.bundle,Name of the SSL bundle to use.,
603.0,spring.kafka.consumer.ssl.key-password,Password of the private key in either key store key or key store file.,
604.0,spring.kafka.consumer.ssl.key-store-certificate-chain,Certificate chain in PEM format with a list of X.509 certificates.,
605.0,spring.kafka.consumer.ssl.key-store-key,Private key in PEM format with PKCS#8 keys.,
606.0,spring.kafka.consumer.ssl.key-store-location,Location of the key store file.,
607.0,spring.kafka.consumer.ssl.key-store-password,Store password for the key store file.,
608.0,spring.kafka.consumer.ssl.key-store-type,Type of the key store.,
609.0,spring.kafka.consumer.ssl.protocol,SSL protocol to use.,
610.0,spring.kafka.consumer.ssl.trust-store-certificates,Trusted certificates in PEM format with X.509 certificates.,
611.0,spring.kafka.consumer.ssl.trust-store-location,Location of the trust store file.,
612.0,spring.kafka.consumer.ssl.trust-store-password,Store password for the trust store file.,
613.0,spring.kafka.consumer.ssl.trust-store-type,Type of the trust store.,
614.0,spring.kafka.consumer.value-deserializer,Deserializer class for values.,
615.0,spring.kafka.jaas.control-flag,Control flag for login configuration.,required
616.0,spring.kafka.jaas.enabled,Whether to enable JAAS configuration.,false
617.0,spring.kafka.jaas.login-module,Login module.,com.sun.security.auth.module.Krb5LoginModule
618.0,spring.kafka.jaas.options.*,Additional JAAS options.,
619.0,spring.kafka.listener.ack-count,"Number of records between offset commits when ackMode is ""COUNT"" or ""COUNT_TIME"".",
620.0,spring.kafka.listener.ack-mode,Listener AckMode. See the spring-kafka documentation.,
621.0,spring.kafka.listener.ack-time,"Time between offset commits when ackMode is ""TIME"" or ""COUNT_TIME"".",
622.0,spring.kafka.listener.async-acks,Support for asynchronous record acknowledgements. Only applies when spring.kafka.listener.ack-mode is manual or manual-immediate.,
623.0,spring.kafka.listener.auto-startup,Whether to auto start the container.,true
624.0,spring.kafka.listener.change-consumer-thread-name,Whether to instruct the container to change the consumer thread name during initialization.,
625.0,spring.kafka.listener.client-id,Prefix for the listener's consumer client.id property.,
626.0,spring.kafka.listener.concurrency,Number of threads to run in the listener containers.,
627.0,spring.kafka.listener.idle-between-polls,Sleep interval between Consumer.poll(Duration) calls.,0
628.0,spring.kafka.listener.idle-event-interval,Time between publishing idle consumer events (no data received).,
629.0,spring.kafka.listener.idle-partition-event-interval,Time between publishing idle partition consumer events (no data received for partition).,
630.0,spring.kafka.listener.immediate-stop,Whether the container stops after the current record is processed or after all the records from the previous poll are processed.,false
631.0,spring.kafka.listener.log-container-config,Whether to log the container configuration during initialization (INFO level).,
632.0,spring.kafka.listener.missing-topics-fatal,Whether the container should fail to start if at least one of the configured topics are not present on the broker.,false
633.0,spring.kafka.listener.monitor-interval,"Time between checks for non-responsive consumers. If a duration suffix is not specified, seconds will be used.",
634.0,spring.kafka.listener.no-poll-threshold,"Multiplier applied to ""pollTimeout"" to determine if a consumer is non-responsive.",
635.0,spring.kafka.listener.observation-enabled,Whether to enable observation.,false
636.0,spring.kafka.listener.poll-timeout,Timeout to use when polling the consumer.,
637.0,spring.kafka.listener.type,Listener type.,single
638.0,spring.kafka.producer.acks,Number of acknowledgments the producer requires the leader to have received before considering a request complete.,
639.0,spring.kafka.producer.batch-size,Default batch size. A small batch size will make batching less common and may reduce throughput (a batch size of zero disables batching entirely).,
640.0,spring.kafka.producer.bootstrap-servers,"Comma-delimited list of host:port pairs to use for establishing the initial connections to the Kafka cluster. Overrides the global property, for producers.",
641.0,spring.kafka.producer.buffer-memory,Total memory size the producer can use to buffer records waiting to be sent to the server.,
642.0,spring.kafka.producer.client-id,ID to pass to the server when making requests. Used for server-side logging.,
643.0,spring.kafka.producer.compression-type,Compression type for all data generated by the producer.,
644.0,spring.kafka.producer.key-serializer,Serializer class for keys.,
645.0,spring.kafka.producer.properties.*,Additional producer-specific properties used to configure the client.,
646.0,spring.kafka.producer.retries,"When greater than zero, enables retrying of failed sends.",
647.0,spring.kafka.producer.security.protocol,Security protocol used to communicate with brokers.,
648.0,spring.kafka.producer.ssl.bundle,Name of the SSL bundle to use.,
649.0,spring.kafka.producer.ssl.key-password,Password of the private key in either key store key or key store file.,
650.0,spring.kafka.producer.ssl.key-store-certificate-chain,Certificate chain in PEM format with a list of X.509 certificates.,
651.0,spring.kafka.producer.ssl.key-store-key,Private key in PEM format with PKCS#8 keys.,
652.0,spring.kafka.producer.ssl.key-store-location,Location of the key store file.,
653.0,spring.kafka.producer.ssl.key-store-password,Store password for the key store file.,
654.0,spring.kafka.producer.ssl.key-store-type,Type of the key store.,
655.0,spring.kafka.producer.ssl.protocol,SSL protocol to use.,
656.0,spring.kafka.producer.ssl.trust-store-certificates,Trusted certificates in PEM format with X.509 certificates.,
657.0,spring.kafka.producer.ssl.trust-store-location,Location of the trust store file.,
658.0,spring.kafka.producer.ssl.trust-store-password,Store password for the trust store file.,
659.0,spring.kafka.producer.ssl.trust-store-type,Type of the trust store.,
660.0,spring.kafka.producer.transaction-id-prefix,"When non empty, enables transaction support for producer.",
661.0,spring.kafka.producer.value-serializer,Serializer class for values.,
662.0,spring.kafka.properties.*,"Additional properties, common to producers and consumers, used to configure the client.",
663.0,spring.kafka.retry.topic.attempts,Total number of processing attempts made before sending the message to the DLT.,3
664.0,spring.kafka.retry.topic.delay,"Canonical backoff period. Used as an initial value in the exponential case, and as a minimum value in the uniform case.",1s
665.0,spring.kafka.retry.topic.enabled,Whether to enable topic-based non-blocking retries.,false
666.0,spring.kafka.retry.topic.max-delay,Maximum wait between retries. If less than the delay then the default of 30 seconds is applied.,0
667.0,spring.kafka.retry.topic.multiplier,Multiplier to use for generating the next backoff delay.,0
668.0,spring.kafka.retry.topic.random-back-off,Whether to have the backoff delays.,false
669.0,spring.kafka.security.protocol,Security protocol used to communicate with brokers.,
670.0,spring.kafka.ssl.bundle,Name of the SSL bundle to use.,
671.0,spring.kafka.ssl.key-password,Password of the private key in either key store key or key store file.,
672.0,spring.kafka.ssl.key-store-certificate-chain,Certificate chain in PEM format with a list of X.509 certificates.,
673.0,spring.kafka.ssl.key-store-key,Private key in PEM format with PKCS#8 keys.,
674.0,spring.kafka.ssl.key-store-location,Location of the key store file.,
675.0,spring.kafka.ssl.key-store-password,Store password for the key store file.,
676.0,spring.kafka.ssl.key-store-type,Type of the key store.,
677.0,spring.kafka.ssl.protocol,SSL protocol to use.,
678.0,spring.kafka.ssl.trust-store-certificates,Trusted certificates in PEM format with X.509 certificates.,
679.0,spring.kafka.ssl.trust-store-location,Location of the trust store file.,
680.0,spring.kafka.ssl.trust-store-password,Store password for the trust store file.,
681.0,spring.kafka.ssl.trust-store-type,Type of the trust store.,
682.0,spring.kafka.streams.application-id,Kafka streams application.id property; default spring.application.name.,
683.0,spring.kafka.streams.auto-startup,Whether to auto-start the streams factory bean.,true
684.0,spring.kafka.streams.bootstrap-servers,"Comma-delimited list of host:port pairs to use for establishing the initial connections to the Kafka cluster. Overrides the global property, for streams.",
685.0,spring.kafka.streams.cleanup.on-shutdown,Cleanup the application’s local state directory on shutdown.,false
686.0,spring.kafka.streams.cleanup.on-startup,Cleanup the application’s local state directory on startup.,false
687.0,spring.kafka.streams.client-id,ID to pass to the server when making requests. Used for server-side logging.,
688.0,spring.kafka.streams.properties.*,Additional Kafka properties used to configure the streams.,
689.0,spring.kafka.streams.replication-factor,The replication factor for change log topics and repartition topics created by the stream processing application.,
690.0,spring.kafka.streams.security.protocol,Security protocol used to communicate with brokers.,
691.0,spring.kafka.streams.ssl.bundle,Name of the SSL bundle to use.,
692.0,spring.kafka.streams.ssl.key-password,Password of the private key in either key store key or key store file.,
693.0,spring.kafka.streams.ssl.key-store-certificate-chain,Certificate chain in PEM format with a list of X.509 certificates.,
694.0,spring.kafka.streams.ssl.key-store-key,Private key in PEM format with PKCS#8 keys.,
695.0,spring.kafka.streams.ssl.key-store-location,Location of the key store file.,
696.0,spring.kafka.streams.ssl.key-store-password,Store password for the key store file.,
697.0,spring.kafka.streams.ssl.key-store-type,Type of the key store.,
698.0,spring.kafka.streams.ssl.protocol,SSL protocol to use.,
699.0,spring.kafka.streams.ssl.trust-store-certificates,Trusted certificates in PEM format with X.509 certificates.,
700.0,spring.kafka.streams.ssl.trust-store-location,Location of the trust store file.,
701.0,spring.kafka.streams.ssl.trust-store-password,Store password for the trust store file.,
702.0,spring.kafka.streams.ssl.trust-store-type,Type of the trust store.,
703.0,spring.kafka.streams.state-dir,Directory location for the state store.,
704.0,spring.kafka.streams.state-store-cache-max-size,Maximum size of the in-memory state store cache across all threads.,
705.0,spring.kafka.template.default-topic,Default topic to which messages are sent.,
706.0,spring.kafka.template.observation-enabled,Whether to enable observation.,false
707.0,spring.kafka.template.transaction-id-prefix,"Transaction id prefix, override the transaction id prefix in the producer factory.",
708.0,spring.pulsar.admin.authentication.param.*,Authentication parameter(s) as a map of parameter names to parameter values.,
709.0,spring.pulsar.admin.authentication.plugin-class-name,Fully qualified class name of the authentication plugin.,
710.0,spring.pulsar.admin.connection-timeout,Duration to wait for a connection to server to be established.,1m
711.0,spring.pulsar.admin.read-timeout,Server response read time out for any request.,1m
712.0,spring.pulsar.admin.request-timeout,Server request time out for any request.,5m
713.0,spring.pulsar.admin.service-url,Pulsar web URL for the admin endpoint in the format '(http|https)://host:port'.,http://localhost:8080
714.0,spring.pulsar.client.authentication.param.*,Authentication parameter(s) as a map of parameter names to parameter values.,
715.0,spring.pulsar.client.authentication.plugin-class-name,Fully qualified class name of the authentication plugin.,
716.0,spring.pulsar.client.connection-timeout,Duration to wait for a connection to a broker to be established.,10s
717.0,spring.pulsar.client.lookup-timeout,Client lookup timeout.,
718.0,spring.pulsar.client.operation-timeout,Client operation timeout.,30s
719.0,spring.pulsar.client.service-url,Pulsar service URL in the format '(pulsar|pulsar+ssl)://host:port'.,pulsar://localhost:6650
720.0,spring.pulsar.consumer.dead-letter-policy.dead-letter-topic,Name of the dead topic where the failing messages will be sent.,
721.0,spring.pulsar.consumer.dead-letter-policy.initial-subscription-name,"Name of the initial subscription of the dead letter topic. When not set, the initial subscription will not be created. However, when the property is set then the broker's 'allowAutoSubscriptionCreation' must be enabled or the DLQ producer will fail.",
722.0,spring.pulsar.consumer.dead-letter-policy.max-redeliver-count,Maximum number of times that a message will be redelivered before being sent to the dead letter queue.,0
723.0,spring.pulsar.consumer.dead-letter-policy.retry-letter-topic,Name of the retry topic where the failing messages will be sent.,
724.0,spring.pulsar.consumer.name,Consumer name to identify a particular consumer from the topic stats.,
725.0,spring.pulsar.consumer.priority-level,Priority level for shared subscription consumers.,0
726.0,spring.pulsar.consumer.read-compacted,Whether to read messages from the compacted topic rather than the full message backlog.,false
727.0,spring.pulsar.consumer.retry-enable,Whether to auto retry messages.,false
728.0,spring.pulsar.consumer.subscription.initial-position,Position where to initialize a newly created subscription.,
729.0,spring.pulsar.consumer.subscription.mode,Subscription mode to be used when subscribing to the topic.,
730.0,spring.pulsar.consumer.subscription.name,Subscription name for the consumer.,
731.0,spring.pulsar.consumer.subscription.topics-mode,"Determines which type of topics (persistent, non-persistent, or all) the consumer should be subscribed to when using pattern subscriptions.",
732.0,spring.pulsar.consumer.subscription.type,Subscription type to be used when subscribing to a topic.,
733.0,spring.pulsar.consumer.topics,Topics the consumer subscribes to.,
734.0,spring.pulsar.consumer.topics-pattern,Pattern for topics the consumer subscribes to.,
735.0,spring.pulsar.defaults.type-mappings,List of mappings from message type to topic name and schema info to use as a defaults when a topic name and/or schema is not explicitly specified when producing or consuming messages of the mapped type.,
736.0,spring.pulsar.function.enabled,Whether to enable function support.,true
737.0,spring.pulsar.function.fail-fast,Whether to stop processing further function creates/updates when a failure occurs.,true
738.0,spring.pulsar.function.propagate-failures,Whether to throw an exception if any failure is encountered during server startup while creating/updating functions.,true
739.0,spring.pulsar.function.propagate-stop-failures,Whether to throw an exception if any failure is encountered during server shutdown while enforcing stop policy on functions.,false
740.0,spring.pulsar.listener.observation-enabled,Whether to record observations for when the Observations API is available and the client supports it.,true
741.0,spring.pulsar.listener.schema-type,SchemaType of the consumed messages.,
742.0,spring.pulsar.producer.access-mode,Type of access to the topic the producer requires.,
743.0,spring.pulsar.producer.batching-enabled,Whether to automatically batch messages.,true
744.0,spring.pulsar.producer.cache.enabled,Whether to enable caching in the PulsarProducerFactory.,true
745.0,spring.pulsar.producer.cache.expire-after-access,Time period to expire unused entries in the cache.,1m
746.0,spring.pulsar.producer.cache.initial-capacity,Initial size of cache.,50
747.0,spring.pulsar.producer.cache.maximum-size,Maximum size of cache (entries).,1000
748.0,spring.pulsar.producer.chunking-enabled,Whether to split large-size messages into multiple chunks.,false
749.0,spring.pulsar.producer.compression-type,Message compression type.,
750.0,spring.pulsar.producer.hashing-scheme,Message hashing scheme to choose the partition to which the message is published.,
751.0,spring.pulsar.producer.message-routing-mode,Message routing mode for a partitioned producer.,
752.0,spring.pulsar.producer.name,"Name for the producer. If not assigned, a unique name is generated.",
